"Date","RUN","SDR_position","Lpc","Leq","Lz","alpha"
"20190207","2","B6",-0.251132288401258,-0.245630473426452,-0.245630473426452,0.4
"20190207","2","C6",-0.147078552238922,-0.104956131383615,-0.104956131383615,0.4
"20190207","2","D6",-0.160825046040516,-0.159977402548492,-0.164091278225463,0.4
"20190221","1","A1",-0.919913093196114,-0.96628122109158,-0.96628122109158,0.4
"20190221","1","B1",-0.817290043290062,-0.93291359096831,-0.93291359096831,0.4
"20190221","1","C1",-0.841165610859737,-0.955889328063234,-0.955889328063234,0.4
"20190221","1","D1",-0.862818378045029,-0.908371261177925,-0.908371261177925,0.4
"20190221","1","A2",-1.06306497054554,-0.950957446808508,-0.950957446808508,0.4
"20190221","1","B2",-0.873557074504447,-1.00672710453284,-1.00672710453284,0.4
"20190221","1","C2",-1.05466698679472,-1.0403162055336,-1.0403162055336,0.4
"20190221","1","D2",-1.06016364699007,-1.00022448979592,-1.23935704874835,0.4
"20190221","1","A3",-1.23832830725461,-1.12529633055812,-1.12529633055812,0.4
"20190221","1","B3",-1.07291158931813,-1.04630204081633,-1.64267720685112,0.4
"20190221","1","C3",-0.968798770596772,-0.989414141414145,-1.00915918367348,0.4
"20190221","1","D3",-0.858053744997143,-0.901336725254396,-0.908647548566147,0.4
"20190221","1","A4",-1.10835959809625,-1.23098583433373,-1.23098583433373,0.4
"20190221","1","B4",-1.06799151070808,-1.27941163699523,-1.27941163699523,0.4
"20190221","1","C4",-0.996612392331204,-0.982880382775122,-0.982880382775122,0.4
"20190221","1","D4",-1.03740031729244,-1.03881411503196,-1.03901996370236,0.4
"20190221","1","A5",-1.10565732799694,-1.18930256676173,-1.18930256676173,0.4
"20190221","1","B5",-0.912349726775953,-1.04417884674682,-1.04417884674682,0.4
"20190221","1","C5",-1.11481056257175,-1.28748618258053,-1.28748618258053,0.4
"20190221","1","D5",-1.12898250812858,-1.49305738295319,-1.49305738295319,0.4
"20190221","1","A6",-1.01416633132126,-0.902241953385115,-1.17624547048511,0.4
"20190221","1","B6",-0.956237837837823,-0.905333472497647,-0.905333472497647,0.4
"20190221","1","C6",-0.943547224926973,-0.842274022652534,-0.842274022652534,0.4
"20190221","1","D6",-0.955854917234661,-0.86469038208169,-0.86469038208169,0.4
"20190222","1","A1",-0.811056222672219,-0.639529076115658,-0.639529076115658,0.4
"20190222","1","B1",-0.862458371490117,-0.643691876146311,-0.643691876146311,0.4
"20190222","1","C1",-0.632895289528956,-0.665471099996474,-0.665471099996474,0.4
"20190222","1","D1",-0.681135957066187,-0.81756077630235,-0.81756077630235,0.4
"20190222","1","A2",-0.711466348035252,-0.666159346271706,-0.666159346271706,0.4
"20190222","1","B2",-0.64464994492525,-0.59375679793941,-0.596029302067585,0.4
"20190222","1","C2",-0.554936509153857,-0.639668556937053,-0.639668556937053,0.4
"20190222","1","D2",-0.820973956397189,-0.862439949431102,-0.792283822338062,0.4
"20190222","1","A3",-0.690291625285368,-0.902065934065939,-0.902065934065939,0.4
"20190222","1","B3",-0.91983988957902,-0.798560383077804,-0.827386495720472,0.4
"20190222","1","C3",-0.60994907946499,-0.654833807903324,-0.537608002096093,0.4
"20190222","1","D3",-0.5716437192882,-0.633260803669576,-0.67013976499691,0.4
"20190222","1","A4",-0.708954888029233,-0.7532571487534,-0.762160539188061,0.4
"20190222","1","B4",-0.619710884535311,-0.547829077289755,-0.547829077289755,0.4
"20190222","1","C4",-0.667006705647858,-0.926037682686939,-0.972792081997813,0.4
"20190222","1","D4",-0.584590963193555,-0.595132897065476,-0.648720928440433,0.4
"20190222","1","A5",-0.659883342376559,-0.657311697875027,-0.657311697875027,0.4
"20190222","1","B5",-0.613985150774779,-0.745219259624527,-0.745219259624527,0.4
"20190222","1","C5",-0.845713771377141,-0.845713771377141,-0.737753865661646,0.4
"20190222","1","D5",-0.651565231486674,-0.634411852224867,-0.681111929307805,0.4
